keep	question_id	topic_sim	orig_type	question	src_gold(참고)	context_head	검수사유
X	natua_yes_no_finance-6794165_k1	0.0562	yes_no	금융 안정과 물가 안정 사이의 상충관계로 드러난 리스크가 균형 잡을 수 있도록 해결이 됐을까	No	□ 시사점 ◦ 우리나라도 싱가포르의 정책 사례를 참고하여 ① 스마트폰 애플리케이션을 활용한 서비스 도입 등 여객운송 산업에서 지금까지 나타난 변화에 대응하고 자율주행자동차의 등장 등 앞으로 다가올 더 큰 변화에 효과적으로 대응할 수 있도록 새로운 여객운송 정책 체계를 마련하고 ② 그 과정에서 정책 당사자의 소통과 협력을 통하여 정책 수립의 효율성 및 신뢰성	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6795873_k3	0.0551	yes_no	생산의 범주에는 가계의 자가소비를 목적으로 하는 가사 활동이 포함되어 있어	No	(3) 승객과 운전자의 안전 보장 조치 □ 모든 사업자(면허가 불필요한 소규모 사업자 포함)는 해당 차량 운행에 필요한 직업면허를 갖춘 운전자와 보험에 가입하고 차량 검사에 합격한 차량만을 활용하여 직접 차량을 운행하거나 예약을 중개할 수 있으며, 이를 위반하는 사업자에 대해서는 육상교통청이 운전자들에게 그 사업자를 위하여 운전하는 것을 금지할 수 있음 ○	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794163_k1	0.055	yes_no	금융안정이라는 목적을 이루기 위해 금융 안정협의기구를 만들 필요성이 있어	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794163_k2	0.055	yes_no	금융안정이라는 목적을 이루기 위해 금융 안정협의기구를 만들 필요성이 있어	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212480_k1	0.0548	yes_no	15세에서 24세 여성의 고용률에 보육료 지원이 통계적으로 유의미한 영향력이 있을까	No	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212480_k2	0.0548	yes_no	15세에서 24세 여성의 고용률에 보육료 지원이 통계적으로 유의미한 영향력이 있을까	No	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794168_k2	0.0545	yes_no	중앙은행이 정부의 은행으로 자리 매김할 수 있도록 한 것은 은행권 발행 업무야	Yes	□ 지금까지의 변화에 대응하고 자율주행자동차의 등장이나 교통수단 간 연계 강화 등 앞으로 다가올 더 큰 변화를 받아들일 수 있도록, 제공되는 서비스에 기반하여 규제 체계를 개편한 싱가포르의 사례를 참고하여 새로운 여객운송 정책 체계 마련을 검토해볼 필요성이 있음 ○ 특히 대규모 PHCB사업자에 대하여도 해당 영업면허 취득 위무를 부과하는 등 여객운송 산업에	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7192061_k1	0.0545	yes_no	금융 안정에 관해 평가 결과를 노르웨이 중앙은행은 재무부에 제출해야 해	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7192061_k2	0.0545	yes_no	금융 안정에 관해 평가 결과를 노르웨이 중앙은행은 재무부에 제출해야 해	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212497_k3	0.0543	yes_no	여성의 고용을 늘리는 데 보육료를 지원하는 것이 효과를 보고 있을까	Yes	(2) 영란은행법은 통화정책과 관련하여 영란은행의 목적은 물가안정 유지 및 정부의 경제정책 지원이라고 규정하면서 별도로 금융시스템의 안정성을 유지하고 제고하는데 기여하는 것이 영란은행의 목적이라고 명시하고 있다. 또한 금융안정 목적을 위하여 재무부 및 금융감독당국과 협력하여야 함을 규정하고 있다. 영란은행법 제2조A(금융안정목적) : (1) 영란은행의 목적	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794178_k3	0.0539	yes_no	금융 불안정을 방지하기 위해 노르웨이 중앙은행이 지급 결제 시스템와 관련된 리스크를 규제하는 거니	Yes	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794168_k3	0.0536	yes_no	중앙은행이 정부의 은행으로 자리 매김할 수 있도록 한 것은 은행권 발행 업무야	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7019664_k1	0.0534	yes_no	개정된 노인장기요양보험법에는 노인이 특별현금급여를 받을 수 있게 보장하는 내용이 들어있지	Yes	(3) 승객과 운전자의 안전 보장 조치 □ 모든 사업자(면허가 불필요한 소규모 사업자 포함)는 해당 차량 운행에 필요한 직업면허를 갖춘 운전자와 보험에 가입하고 차량 검사에 합격한 차량만을 활용하여 직접 차량을 운행하거나 예약을 중개할 수 있으며, 이를 위반하는 사업자에 대해서는 육상교통청이 운전자들에게 그 사업자를 위하여 운전하는 것을 금지할 수 있음 ○	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7161948_k1	0.0532	yes_no	위험자산을 은행 관련기관이 계열 기업에게 받는 게 허용되어 있어	No	(3) 금융안정협의기구 설치 한국은행 및 기획재정부, 금융위원회가 각각 금융 안정 목표와 정책수단을 분담하고 있는 상황이므로 금융 안정이라는 공동의 목표를 달성하기 위하여 각 기관이 참여하는 금융 안정협의기구를 구성하여 설치할 필요가 있다. 금융 안정협의기구는 각 기관의 금융 안정 관련 정보를 교환하고, 정책을 협의하는 기능을 수행하여야 할 것이다. 금융 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7161948_k2	0.0532	yes_no	위험자산을 은행 관련기관이 계열 기업에게 받는 게 허용되어 있어	No	(3) 금융안정협의기구 설치 한국은행 및 기획재정부, 금융위원회가 각각 금융 안정 목표와 정책수단을 분담하고 있는 상황이므로 금융 안정이라는 공동의 목표를 달성하기 위하여 각 기관이 참여하는 금융 안정협의기구를 구성하여 설치할 필요가 있다. 금융 안정협의기구는 각 기관의 금융 안정 관련 정보를 교환하고, 정책을 협의하는 기능을 수행하여야 할 것이다. 금융 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212458_k1	0.0528	yes_no	여성 고용률은 지역 노동시장이 지닌 전체적인 특징으로 인해 영향을 받고 있니	Yes	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212458_k2	0.0528	yes_no	여성 고용률은 지역 노동시장이 지닌 전체적인 특징으로 인해 영향을 받고 있니	Yes	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212480_k3	0.0526	yes_no	15세에서 24세 여성의 고용률에 보육료 지원이 통계적으로 유의미한 영향력이 있을까	No	셋째, 한국은행의 목적을 규정한 한국은행 법의 목적 조항(제1조)에서 금융 안정에 유의하여야 함을 규정하고 있다는 사실이다. 또한 이와 같이 목적 조항을 개정함과 동시에 이를 뒷받침하기 위하여 긴급 유동성 지원 제도 개편, 공개시장조작 방식에 증권 대차 추가, 지급준비금 적립 대상 채무 확대 등의 개정이 이루어진 사실도 금융 안정이 한국은행의 목적의 하나임	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794183_k1	0.0524	yes_no	금융불안의 징조를 알아차리기 위해 금융부분의 동향을 모니터링해야 하는 곳은 금융 감독당국일까	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
